numero_incident,type_incident,station,ligne_orange,ligne_verte,ligne_jaune,ligne_bleue,annee,mois,jour_du_mois,date,duree_mins
T07011915,T,McGill,0,1,0,0,2019,1,7,2019-01-08,9
T07012001,T,Honorée-Beaugrand,0,1,0,0,2020,1,7,2020-01-07,4
T07012002,T,Honorée-Beaugrand,0,1,0,0,2020,1,7,2020-01-07,0
T07012003,T,Verdun,0,1,0,0,2020,1,7,2020-01-07,12
T07012004,T,Honorée-Beaugrand,0,1,0,0,2020,1,7,2020-01-07,1
T07012005,T,Longueuil,0,0,1,0,2020,1,7,2020-01-07,2
T07012006,T,Angrignon,0,1,0,0,2020,1,7,2020-01-07,0
T07012007,T,Snowdon,0,0,0,1,2020,1,7,2020-01-07,2
T07012008,T,Préfontaine,0,1,0,0,2020,1,7,2020-01-07,2
T07012009,T,Berri-UQAM,0,0,1,0,2020,1,7,2020-01-07,0
T07012010,T,Snowdon,0,0,0,1,2020,1,7,2020-01-07,0
T07012011,T,Guy-Concordia,0,1,0,0,2020,1,7,2020-01-07,6
T07012013,T,Square-Victoria,1,0,0,0,2020,1,7,2020-01-07,12
T07012014,T,Snowdon,0,0,0,1,2020,1,7,2020-01-07,5
T07012015,T,Place St-Henri,1,0,0,0,2020,1,7,2020-01-07,0
T07012016,T,Henri-Bourassa,1,0,0,0,2020,1,7,2020-01-07,0
T07012017,T,Lionel-Groulx,0,1,0,0,2020,1,7,2020-01-07,3
T07012018,T,Radisson,0,1,0,0,2020,1,7,2020-01-07,8
T07012019,T,St-Laurent/Berri-UQAM,0,1,0,0,2020,1,7,2020-01-07,4
T07012020,T,Snowdon,0,0,0,1,2020,1,7,2020-01-07,1
T07012021,T,Langelier,0,1,0,0,2020,1,7,2020-01-07,12
T07012101,T,Berri L-2,1,0,0,0,2021,1,7,2021-01-07,5
T07012102,T,Joliette,0,1,0,0,2021,1,7,2021-01-07,0
T07012103,T,Ahuntsic PR,1,0,0,0,2021,1,7,2021-01-07,0
T07012104,T,Côte Ste-Catherine/Snowdon,1,0,0,0,2021,1,7,2021-01-07,8
T07012105,T,Plessis PR,0,1,0,0,2021,1,7,2021-01-07,0
T07012106,T,McGill,0,1,0,0,2021,1,7,2021-01-07,5
T07012107,T,Lucien-L'Allier,1,0,0,0,2021,1,7,2021-01-07,0
T07012108,T,Snowdon,1,0,0,0,2021,1,7,2021-01-07,2
T07012109,T,Jean-Talon,1,0,0,0,2021,1,7,2021-01-07,2
T07012110,T,Jean-Talon,1,0,0,0,2021,1,7,2021-01-07,0
T07012111,T,Berri-UQAM,0,0,1,0,2021,1,7,2021-01-07,5
T07012201,T,Lionel-Groulx,1,0,0,0,2022,1,7,2022-01-07,3
T07012202,T,Longueuil,0,0,1,0,2022,1,7,2022-01-07,0
T07012203,T,Beaudry,0,1,0,0,2022,1,7,2022-01-07,5
T07012205,T,Préfontaine,0,1,0,0,2022,1,7,2022-01-07,10
T07012206,T,Berri-UQAM,0,1,0,0,2022,1,7,2022-01-07,4
T07012207,T,Lionel-Groulx,1,0,0,0,2022,1,7,2022-01-07,0
T07012208,T,Place St-Henri,1,0,0,0,2022,1,7,2022-01-07,4
T07012209,T,Plamondon,1,0,0,0,2022,1,7,2022-01-07,8
T07012210,T,Iberville,0,0,0,1,2022,1,7,2022-01-07,4
T07012211,T,Garage Angrignon,0,1,0,0,2022,1,7,2022-01-07,0
T07012212,T,Montmorency,1,0,0,0,2022,1,7,2022-01-07,0
T07012213,T,Place-des-Arts,0,1,0,0,2022,1,7,2022-01-08,2
T07012214,T,Côte-Vertu,1,0,0,0,2022,1,7,2022-01-07,47
T07021902,T,Berri-UQAM,0,1,0,0,2019,2,7,2019-02-07,3
T07021903,T,Outremont,0,0,0,1,2019,2,7,2019-02-07,2
T07021904,T,Lionel-Groulx,1,0,0,0,2019,2,7,2019-02-07,2
T07021905,T,Papineau,0,1,0,0,2019,2,7,2019-02-07,3
T07021906,T,Côte-des-Neiges,0,0,0,1,2019,2,7,2019-02-07,2
T07021907,T,Côte-Vertu,1,0,0,0,2019,2,7,2019-02-07,3
T07021908,T,Outremont,0,0,0,1,2019,2,7,2019-02-07,0
T07021909,T,Angrignon,0,1,0,0,2019,2,7,2019-02-07,3
T07021910,T,Lionel-Groulx,1,0,0,0,2019,2,7,2019-02-07,2
T07021911,T,Côte-Vertu,1,0,0,0,2019,2,7,2019-02-07,2
T07021912,T,Berri-UQAM,0,1,0,0,2019,2,7,2019-02-07,3
T07021913,T,Longueuil,0,0,1,0,2019,2,7,2019-02-07,2
T07021914,T,Jean-Talon,1,0,0,0,2019,2,7,2019-02-07,0
T07021915,T,Longueuil,0,0,1,0,2019,2,7,2019-02-07,0
T07021916,T,Jean-Drapeau,0,0,1,0,2019,2,7,2019-02-07,0
T07021917,T,Champs-de-Mars,1,0,0,0,2019,2,7,2019-02-07,10
T07021918,T,B124,1,1,1,0,2019,2,7,2019-02-07,0
T07021919,T,Papineau,0,1,0,0,2019,2,7,2019-02-07,2
T07021920,T,Jarry,1,0,0,0,2019,2,7,2019-02-07,0
T07021921,T,Montmorency,1,0,0,0,2019,2,7,2019-02-07,4
T07021922,T,Berri L-2,1,0,0,0,2019,2,7,2019-02-07,0
T07021923,T,Préfontaine,0,1,0,0,2019,2,7,2019-02-07,3
T07021924,T,Peel,0,1,0,0,2019,2,7,2019-02-07,3
T07022001,T,Sauvé/Henri-Bourassa,1,0,0,0,2020,2,7,2020-02-07,0
T07022002,T,Joliette,0,1,0,0,2020,2,7,2020-02-07,8
T07022003,T,Côte-Vertu,1,0,0,0,2020,2,7,2020-02-07,4
T07022004,T,Joliette,0,1,0,0,2020,2,7,2020-02-07,0
T07022005,T,Honorée-Beaugrand,0,1,0,0,2020,2,7,2020-02-07,1
T07022006,T,De l'Eglise,0,1,0,0,2020,2,7,2020-02-07,0
T07022007,T,Côte-des-Neiges,0,0,0,1,2020,2,7,2020-02-07,0
T07022008,T,Place St-Henri,1,0,0,0,2020,2,7,2020-02-07,0
T07022009,T,Snowdon,0,0,0,1,2020,2,7,2020-02-07,1
T07022010,T,Angrignon,0,1,0,0,2020,2,7,2020-02-07,4
T07022011,T,Rosemont,1,0,0,0,2020,2,7,2020-02-07,4
T07022101,T,Berri-UQAM,0,0,1,0,2021,2,7,2021-02-07,5
T07022102,T,Snowdon,0,0,0,1,2021,2,7,2021-02-07,4
T07022103,T,Place-d'Armes/Champs-de-Mars,1,0,0,0,2021,2,7,2021-02-07,5
T07022104,T,Place St-Henri/Lionel-Groulx,1,0,0,0,2021,2,7,2021-02-07,3
T07022105,T,Henri-Bourassa,1,0,0,0,2021,2,7,2021-02-07,2
T07022106,T,Jean-Talon,1,0,0,0,2021,2,7,2021-02-07,2
T07022107,T,Berri-UQAM,0,0,1,0,2021,2,7,2021-02-07,4
T07022108,T,Jarry,1,0,0,0,2021,2,7,2021-02-07,0
T07022109,T,Charlevoix,0,1,0,0,2021,2,7,2021-02-07,0
T07022202,T,Frontenac,0,1,0,0,2022,2,7,2022-02-07,2
T07022203,T,Papineau,0,1,0,0,2022,2,7,2022-02-07,6
T07022204,T,Radisson,0,1,0,0,2022,2,7,2022-02-07,2
T07022205,T,Berri-UQAM,0,1,0,0,2022,2,7,2022-02-07,2
T07022206,T,University PR,1,0,0,0,2022,2,7,2022-02-07,0
T07022207,T,Papineau,0,1,0,0,2022,2,7,2022-02-07,0
T07022208,T,Verdun,0,1,0,0,2022,2,7,2022-02-07,0
T07022209,T,Langelier,0,1,0,0,2022,2,7,2022-02-07,4
T07022210,T,Longueuil,0,0,1,0,2022,2,7,2022-02-07,0
T07022211,T,Verdun,0,1,0,0,2022,2,7,2022-02-07,3
T07022212,T,Jean-Drapeau,0,0,1,0,2022,2,7,2022-02-07,0
T07031901,T,Honorée-Beaugrand,0,1,0,0,2019,3,7,2019-03-07,4
T07031902,T,Snowdon,0,0,0,1,2019,3,7,2019-03-07,3
T07031903,T,Charlevoix,0,1,0,0,2019,3,7,2019-03-07,3
T07031904,T,Snowdon,1,0,0,0,2019,3,7,2019-03-07,2
T07031905,T,Honorée-Beaugrand,0,1,0,0,2019,3,7,2019-03-07,2
T07031906,T,Papineau,0,1,0,0,2019,3,7,2019-03-07,5
T07031907,T,Angrignon/Monk,0,1,0,0,2019,3,7,2019-03-07,4
T07031908,T,Bonaventure,1,0,0,0,2019,3,7,2019-03-07,3
T07031909,T,Lionel-Groulx,0,1,0,0,2019,3,7,2019-03-07,3
T07031910,T,Champs-de-Mars,1,0,0,0,2019,3,7,2019-03-07,4
T07031911,T,Angrignon,0,1,0,0,2019,3,7,2019-03-07,2
T07031912,T,Honorée-Beaugrand,0,1,0,0,2019,3,7,2019-03-07,3
T07031913,T,Joliette,0,1,0,0,2019,3,7,2019-03-07,4
T07031914,T,Lionel-Groulx,0,1,0,0,2019,3,7,2019-03-07,1
T07031915,T,Côte-des-Neiges,0,0,0,1,2019,3,7,2019-03-07,2
T07031916,T,St-Michel,0,0,0,1,2019,3,7,2019-03-07,0
T07031917,T,Joliette,0,1,0,0,2019,3,7,2019-03-07,5
T07031918,T,Villa-Maria,1,0,0,0,2019,3,7,2019-03-07,0
T07032001,T,Garage H-Beaugrand,0,1,0,0,2020,3,7,2020-03-07,0
T07032002,T,Atwater,0,1,0,0,2020,3,7,2020-03-07,1
T07032003,T,Crémazie/Sauvé,1,0,0,0,2020,3,7,2020-03-07,1
T07032004,T,Honorée-Beaugrand,0,1,0,0,2020,3,7,2020-03-07,1
T07032005,T,Lionel-Groulx,0,1,0,0,2020,3,7,2020-03-07,3
T07032006,T,Côte-Vertu,1,0,0,0,2020,3,7,2020-03-07,3
T07032007,T,Jean-Talon,0,0,0,1,2020,3,7,2020-03-07,5
T07032008,T,Montmorency,1,0,0,0,2020,3,7,2020-03-07,12
T07032009,T,Lionel-Groulx,1,0,0,0,2020,3,7,2020-03-07,2
T07032101,T,St-Laurent,0,1,0,0,2021,3,7,2021-03-07,4
T07032102,T,Lionel-Groulx,1,0,0,0,2021,3,7,2021-03-07,2
T07032103,T,Champs-de-Mars,1,0,0,0,2021,3,7,2021-03-07,0
T07032104,T,Berri-UQAM,0,0,1,0,2021,3,7,2021-03-07,2
T07032201,T,De l'Eglise,0,1,0,0,2022,3,7,2022-03-07,7
T07032202,T,Jean-Talon,0,0,0,1,2022,3,7,2022-03-07,5
T07032203,T,Jean-Drapeau,0,0,1,0,2022,3,7,2022-03-07,2
T07032204,T,LaSalle,0,1,0,0,2022,3,7,2022-03-07,5
T07032205,T,Atwater,0,1,0,0,2022,3,7,2022-03-07,4
T07032206,T,Sauvé,1,0,0,0,2022,3,7,2022-03-07,0
T07032207,T,Place-des-Arts,0,1,0,0,2022,3,7,2022-03-07,0
T07032208,T,Rosemont/Beaubien,1,0,0,0,2022,3,7,2022-03-07,4
T07032209,T,Monk,0,1,0,0,2022,3,7,2022-03-07,4
T07032210,T,Place St-Henri,1,0,0,0,2022,3,7,2022-03-07,6
T07032211,T,Place St-Henri,1,0,0,0,2022,3,7,2022-03-07,2
T07032212,T,Montmorency,1,0,0,0,2022,3,7,2022-03-07,6
T07032213,T,Beaudry,0,1,0,0,2022,3,7,2022-03-07,0
T07041901,T,Henri-Bourassa,1,0,0,0,2019,4,7,2019-04-07,3
T07041902,T,Jolicoeur/Verdun,0,1,0,0,2019,4,7,2019-04-07,5
T07041903,T,Côte-Vertu,1,0,0,0,2019,4,7,2019-04-07,6
T07041904,T,Henri-Bourassa,1,0,0,0,2019,4,7,2019-04-07,5
T07041905,T,Honorée-Beaugrand,0,1,0,0,2019,4,7,2019-04-07,2
T07041906,T,5N57,0,0,0,1,2019,4,7,2019-04-07,5
T07041907,T,5N57,0,0,0,1,2019,4,7,2019-04-07,2
T07041908,T,Côte-Vertu,1,0,0,0,2019,4,7,2019-04-07,2
T07041909,T,Côte-Vertu,1,0,0,0,2019,4,7,2019-04-07,4
T07041910,T,Fabre,0,0,0,1,2019,4,7,2019-04-07,11
T07042001,T,St-Michel,0,0,0,1,2020,4,7,2020-04-07,2
T07042002,T,Sauvé,1,0,0,0,2020,4,7,2020-04-07,4
T07042003,T,Honorée-Beaugrand,0,1,0,0,2020,4,7,2020-04-07,6
T07042004,T,Arrière gare Montmorency,1,0,0,0,2020,4,7,2020-04-07,15
T07042005,T,Berri-UQAM,0,1,0,0,2020,4,7,2020-04-07,3
T07042006,T,Montmorency,1,0,0,0,2020,4,7,2020-04-07,4
T07042101,T,Place St-Henri,1,0,0,0,2021,4,7,2021-04-07,7
T07042102,T,Préfontaine,0,1,0,0,2021,4,7,2021-04-07,31
T07042103,T,Montmorency,1,0,0,0,2021,4,7,2021-04-07,0
T07042104,T,Chabanel PR,1,0,0,0,2021,4,7,2021-04-07,1
T07042105,T,Honorée-Beaugrand,0,1,0,0,2021,4,7,2021-04-07,0
T07042106,T,2N21,1,0,0,0,2021,4,7,2021-04-07,6
T07042107,T,Montmorency,1,0,0,0,2021,4,7,2021-04-07,0
T07042108,T,YU04,0,0,0,0,2021,4,7,2021-04-08,0
T07042201,T,Frontenac,0,1,0,0,2022,4,7,2022-04-07,45
T07042202,T,Plamondon,1,0,0,0,2022,4,7,2022-04-07,0
T07042203,T,Henri-Bourassa,1,0,0,0,2022,4,7,2022-04-07,0
T07042204,T,Atwater,0,1,0,0,2022,4,7,2022-04-07,37
T07042205,T,Garage Angrignon,0,1,0,0,2022,4,7,2022-04-07,10
T07042206,T,Sauvé,1,0,0,0,2022,4,7,2022-04-07,0
T07051901,T,Côte-Vertu,1,0,0,0,2019,5,7,2019-05-07,4
T07051902,T,Snowdon,0,0,0,1,2019,5,7,2019-05-07,0
T07051903,T,Aragon PR,0,1,0,0,2019,5,7,2019-05-07,0
T07051904,T,Lionel-Groulx,0,1,0,0,2019,5,7,2019-05-07,2
T07051905,T,Place-D'Armes,1,0,0,0,2019,5,7,2019-05-07,4
T07051906,T,Villa-Maria,1,0,0,0,2019,5,7,2019-05-07,0
T07051907,T,Beaudry/Papineau,0,1,0,0,2019,5,7,2019-05-07,7
T07051908,T,Jarry,1,0,0,0,2019,5,7,2019-05-07,6
T07051909,T,Côte-des-Neiges,0,0,0,1,2019,5,7,2019-05-07,0
T07051910,T,Garage Angrignon,0,1,0,0,2019,5,7,2019-05-07,0
T07051911,T,5N31,0,0,0,1,2019,5,7,2019-05-07,3
T07051912,T,Côte-Vertu,1,0,0,0,2019,5,7,2019-05-07,2
T07051913,T,Côte-Vertu/Du Collège,1,0,0,0,2019,5,7,2019-05-08,0
T07052001,T,Honorée-Beaugrand,0,1,0,0,2020,5,7,2020-05-07,0
T07052002,T,McGill,0,1,0,0,2020,5,7,2020-05-07,5
T07052003,T,Angrignon,0,1,0,0,2020,5,7,2020-05-07,0
T07052004,T,Henri-Bourassa,1,0,0,0,2020,5,7,2020-05-07,3
T07052005,T,Iberville,0,0,0,1,2020,5,7,2020-05-07,2
T07052006,T,Berri-UQAM,0,0,1,0,2020,5,7,2020-05-07,2
T07052007,T,Viau,0,1,0,0,2020,5,7,2020-05-07,4
T07052008,T,Acadie,0,0,0,1,2020,5,7,2020-05-07,2
T07052010,T,De l'Eglise,0,1,0,0,2020,5,7,2020-05-07,0
T07052011,T,Lionel-Groulx,0,1,0,0,2020,5,7,2020-05-07,0
T07052012,T,Sherbrooke,1,0,0,0,2020,5,7,2020-05-07,21
T07052013,T,Place St-Henri,1,0,0,0,2020,5,7,2020-05-07,0
T07052101,T,Honorée-Beaugrand,0,1,0,0,2021,5,7,2021-05-07,0
T07052102,T,Crémazie/Sauvé,1,0,0,0,2021,5,7,2021-05-07,0
T07052103,T,5N57,0,0,0,1,2021,5,7,2021-05-07,3
T07052104,T,St-Laurent/Berri-UQAM,0,1,0,0,2021,5,7,2021-05-07,2
T07052105,T,Snowdon,1,0,0,0,2021,5,7,2021-05-07,0
T07052106,T,St-Michel,0,0,0,1,2021,5,7,2021-05-07,4
T07052107,T,Namur/Plamondon,1,0,0,0,2021,5,7,2021-05-07,19
T07052108,T,Namur/Plamondon,1,0,0,0,2021,5,7,2021-05-07,3
T07052109,T,1999,0,1,0,0,2021,5,7,2021-05-07,0
T07052110,T,LG21,1,1,0,0,2021,5,7,2021-05-07,0
T07052111,T,Bonaventure,1,0,0,0,2021,5,7,2021-05-07,12
T07052112,T,Jean-Talon,1,0,0,0,2021,5,7,2021-05-07,3
T07052113,T,Frontenac,0,1,0,0,2021,5,7,2021-05-08,0
T07052201,T,Berri-UQAM,0,0,1,0,2022,5,7,2022-05-07,2
T07052202,T,Snowdon,0,0,0,1,2022,5,7,2022-05-07,0
T07052203,T,Berri-UQAM,0,1,0,0,2022,5,7,2022-05-07,2
T07052204,T,2N21,1,0,0,0,2022,5,7,2022-05-07,0
T07052205,T,Honorée-Beaugrand,0,1,0,0,2022,5,7,2022-05-07,7
T07052206,T,Duluth PR,1,0,0,0,2022,5,7,2022-05-07,0
T07052207,T,Champs-de-Mars,1,0,0,0,2022,5,7,2022-05-07,0
T07052208,T,Angrignon,0,1,0,0,2022,5,7,2022-05-07,0
T07052209,T,Snowdon,0,0,0,1,2022,5,7,2022-05-07,4
T07052210,T,Guy-Concordia,0,1,0,0,2022,5,7,2022-05-07,0
T07052211,T,St-Michel,0,0,0,1,2022,5,7,2022-05-07,3
T07052212,T,Laurier,1,0,0,0,2022,5,7,2022-05-07,4
T07052213,T,Bonaventure,1,0,0,0,2022,5,7,2022-05-07,18
T07061901,T,Côte-Vertu,1,0,0,0,2019,6,7,2019-06-07,4
T07061902,T,Snowdon,0,0,0,1,2019,6,7,2019-06-07,0
T07061903,T,De La Concorde,1,0,0,0,2019,6,7,2019-06-07,2
T07061904,T,Montmorency,1,0,0,0,2019,6,7,2019-06-07,6
T07061905,T,Berri-UQAM,0,1,0,0,2019,6,7,2019-06-07,3
T07061906,T,Atwater,0,1,0,0,2019,6,7,2019-06-07,3
T07061907,T,1N71,0,1,0,0,2019,6,7,2019-06-07,0
T07061908,T,Henri-Bourassa,1,0,0,0,2019,6,7,2019-06-07,37
T07061909,T,Du Collège,1,0,0,0,2019,6,7,2019-06-07,2
T07061910,T,Atwater,0,1,0,0,2019,6,7,2019-06-07,0
T07061911,T,Namur,1,0,0,0,2019,6,7,2019-06-07,2
T07061912,T,Berri L-2,1,0,0,0,2019,6,7,2019-06-07,0
T07061913,T,Crémazie,1,0,0,0,2019,6,7,2019-06-07,2
T07061914,T,Radisson,0,1,0,0,2019,6,7,2019-06-07,2
T07061915,T,G. H-Bour. (St-Charles),1,0,0,0,2019,6,7,2019-06-07,0
T07061916,T,Angrignon,0,1,0,0,2019,6,7,2019-06-07,7
T07061917,T,Joliette,0,1,0,0,2019,6,7,2019-06-07,13
T07061918,T,Henri-Bourassa,1,0,0,0,2019,6,7,2019-06-07,0
T07061919,T,Préfontaine,0,1,0,0,2019,6,7,2019-06-07,7
T07061920,T,1999,0,1,0,0,2019,6,7,2019-06-07,0
T07061921,T,Laurier,1,0,0,0,2019,6,7,2019-06-07,4
T07061922,T,Jarry,1,0,0,0,2019,6,7,2019-06-07,5
T07061923,T,Berri L-2,1,0,0,0,2019,6,7,2019-06-07,0
T07061924,T,Mont-Royal,1,0,0,0,2019,6,7,2019-06-07,0
T07062001,T,Villa-Maria,1,0,0,0,2020,6,7,2020-06-07,1
T07062002,T,Villa-Maria,1,0,0,0,2020,6,7,2020-06-07,9
T07062003,T,Lucien-L'Allier,1,0,0,0,2020,6,7,2020-06-07,1
T07062004,T,Guy-Concordia,0,1,0,0,2020,6,7,2020-06-07,47
T07062005,T,Sherbrooke,1,0,0,0,2020,6,7,2020-06-07,1
T07062006,T,De La Concorde,1,0,0,0,2020,6,7,2020-06-07,3
T07062007,T,Parc,0,0,0,1,2020,6,7,2020-06-07,0
T07062101,T,Berri-UQAM,0,0,1,0,2021,6,7,2021-06-07,0
T07062102,T,Du Collège,1,0,0,0,2021,6,7,2021-06-07,1
T07062103,T,Berri-UQAM,0,1,0,0,2021,6,7,2021-06-07,0
T07062104,T,Université de Montréal,0,0,0,1,2021,6,7,2021-06-07,3
T07062105,T,Outremont,0,0,0,1,2021,6,7,2021-06-07,4
T07062106,T,Sherbrooke,1,0,0,0,2021,6,7,2021-06-07,2
T07062107,T,St-Michel,0,0,0,1,2021,6,7,2021-06-07,0
T07062108,T,Beaubien/Jean-Talon,1,0,0,0,2021,6,7,2021-06-07,6
T07062109,T,Joliette/Pie-IX,0,1,0,0,2021,6,7,2021-06-07,0
T07062110,T,Joliette/Pie-IX,0,1,0,0,2021,6,7,2021-06-07,0
T07062111,T,Du Collège,1,0,0,0,2021,6,7,2021-06-07,0
T07062112,T,SN25,1,0,0,1,2021,6,7,2021-06-07,0
T07062113,T,Langelier,0,1,0,0,2021,6,7,2021-06-07,4
T07062201,T,2N21,1,0,0,0,2022,6,7,2022-06-07,0
T07062202,T,G. H-Bour. (St-Charles),1,0,0,0,2022,6,7,2022-06-07,0
T07062203,T,Langelier,0,1,0,0,2022,6,7,2022-06-07,7
T07062204,T,Place-des-Arts,0,1,0,0,2022,6,7,2022-06-07,0
T07062205,T,Georges-Vanier,1,0,0,0,2022,6,7,2022-06-07,1
T07062206,T,Laurier/Rosemont,1,0,0,0,2022,6,7,2022-06-07,0
T07062207,T,Arrière gare Montmorency,1,0,0,0,2022,6,7,2022-06-07,3
T07062208,T,Garage Angrignon,0,1,0,0,2022,6,7,2022-06-07,0
T07062209,T,Côte Ste-Catherine,1,0,0,0,2022,6,7,2022-06-07,6
T07062210,T,University PR,1,0,0,0,2022,6,7,2022-06-07,1
T07062211,T,Montmorency,1,0,0,0,2022,6,7,2022-06-07,0
T07062212,T,Berri-UQAM/Beaudry,0,1,0,0,2022,6,7,2022-06-07,6
T07062213,T,Berri-UQAM/Beaudry,0,1,0,0,2022,6,7,2022-06-07,8
T07071901,T,Honorée-Beaugrand,0,1,0,0,2019,7,7,2019-07-07,3
T07071902,T,Clark PR,0,1,0,0,2019,7,7,2019-07-07,0
T07071903,T,Garage Angrignon,0,1,0,0,2019,7,7,2019-07-07,0
T07071904,T,Viau,0,1,0,0,2019,7,7,2019-07-07,3
T07071905,T,Montmorency,1,0,0,0,2019,7,7,2019-07-07,0
T07071906,T,Berri L-2,1,0,0,0,2019,7,7,2019-07-07,4
T07071907,T,Papineau,0,1,0,0,2019,7,7,2019-07-07,2
T07071908,T,Honorée-Beaugrand,0,1,0,0,2019,7,7,2019-07-07,2
T07071909,T,Henri-Bourassa,1,0,0,0,2019,7,7,2019-07-07,2
T07071910,T,Radisson,0,1,0,0,2019,7,7,2019-07-07,5
T07071911,T,Honorée-Beaugrand,0,1,0,0,2019,7,7,2019-07-07,0
T07071912,T,Jean-Drapeau,0,0,1,0,2019,7,7,2019-07-07,13
T07071913,T,Henri-Bourassa,1,0,0,0,2019,7,7,2019-07-07,4
T07071914,T,Place-D'Armes,1,0,0,0,2019,7,7,2019-07-07,2
T07071915,T,Radisson,0,1,0,0,2019,7,7,2019-07-07,6
T07072002,T,Bonsecours PR,0,0,1,0,2020,7,7,2020-07-07,0
T07072003,T,Fabre,0,0,0,1,2020,7,7,2020-07-07,4
T07072004,T,Outremont,0,0,0,1,2020,7,7,2020-07-07,6
T07072005,T,Jean-Drapeau,0,0,1,0,2020,7,7,2020-07-07,0
T07072006,T,Honorée-Beaugrand,0,1,0,0,2020,7,7,2020-07-07,3
T07072007,T,Montmorency,1,0,0,0,2020,7,7,2020-07-07,0
T07072008,T,Verdun,0,1,0,0,2020,7,7,2020-07-07,0
T07072009,T,Viau,0,1,0,0,2020,7,7,2020-07-07,2
T07072010,T,Côte-Vertu,1,0,0,0,2020,7,7,2020-07-07,0
T07072011,T,Snowdon,0,0,0,1,2020,7,7,2020-07-07,0
T07072012,T,Jolicoeur,0,1,0,0,2020,7,7,2020-07-07,4
T07072013,T,Papineau,0,1,0,0,2020,7,7,2020-07-07,5
T07072101,T,Longueuil,0,0,1,0,2021,7,7,2021-07-07,0
T07072102,T,Berri L-2,1,0,0,0,2021,7,7,2021-07-07,2
T07072103,T,St-Laurent,0,1,0,0,2021,7,7,2021-07-07,3
T07072104,T,Berri-UQAM,0,1,0,0,2021,7,7,2021-07-07,2
T07072105,T,Lucien-L'Allier,1,0,0,0,2021,7,7,2021-07-07,2
T07072201,T,Beaudry,0,1,0,0,2022,7,7,2022-07-07,4
T07072202,T,Garage H-Beaugrand,0,1,0,0,2022,7,7,2022-07-07,0
T07072203,T,Côte-des-Neiges/Université de Montréal,0,0,0,1,2022,7,7,2022-07-07,31
T07072204,T,Pie-IX,0,1,0,0,2022,7,7,2022-07-07,2
T07072205,T,2N21,1,0,0,0,2022,7,7,2022-07-07,0
T07072206,T,Radisson/Honorée-Beaugrand,0,1,0,0,2022,7,7,2022-07-07,0
T07072207,T,Fabre,0,0,0,1,2022,7,7,2022-07-07,2
T07081901,T,Côte-Vertu,1,0,0,0,2019,8,7,2019-08-07,0
T07081902,T,Des Seigneurs PR,1,0,0,0,2019,8,7,2019-08-07,0
T07081904,T,Lionel-Groulx,0,1,0,0,2019,8,7,2019-08-07,11
T07081905,T,Mont-Royal,1,0,0,0,2019,8,7,2019-08-07,0
T07081906,T,Côte-Vertu,1,0,0,0,2019,8,7,2019-08-07,0
T07081907,T,Berri L-2,1,0,0,0,2019,8,7,2019-08-07,0
T07081908,T,Côte-Vertu,1,0,0,0,2019,8,7,2019-08-07,3
T07081909,T,Montmorency,1,0,0,0,2019,8,7,2019-08-08,0
T07082002,T,St-Laurent,0,1,0,0,2020,8,7,2020-08-07,5
T07082003,T,Henri-Bourassa,1,0,0,0,2020,8,7,2020-08-07,0
T07082004,T,Angrignon,0,1,0,0,2020,8,7,2020-08-07,0
T07082005,T,St-Michel,0,0,0,1,2020,8,7,2020-08-07,0
T07082006,T,Cartier,1,0,0,0,2020,8,7,2020-08-07,2
T07082007,T,Berri-UQAM,0,0,1,0,2020,8,7,2020-08-07,7
T07082101,T,Berri-UQAM,0,0,1,0,2021,8,7,2021-08-07,0
T07082102,T,1N71,0,1,0,0,2021,8,7,2021-08-07,4
T07082103,T,Montmorency,1,0,0,0,2021,8,7,2021-08-07,0
T07082104,T,Langelier,0,1,0,0,2021,8,7,2021-08-07,2
T07082105,T,Angrignon,0,1,0,0,2021,8,7,2021-08-07,0
T07082106,T,Honorée-Beaugrand,0,1,0,0,2021,8,7,2021-08-07,0
T07082107,T,Angrignon,0,1,0,0,2021,8,7,2021-08-07,2
T07082108,T,YU07,0,0,0,0,2021,8,7,2021-08-07,0
T07082109,T,Préfontaine,0,1,0,0,2021,8,7,2021-08-07,21
T07082110,T,Berri-UQAM,0,0,1,0,2021,8,7,2021-08-07,0
T07082111,T,Henri-Bourassa,1,0,0,0,2021,8,7,2021-08-07,4
T07082112,T,Berri-UQAM/Beaudry,0,1,0,0,2021,8,7,2021-08-08,31
T07082113,T,Préfontaine,0,1,0,0,2021,8,7,2021-08-07,3
T07091901,T,Champs-de-Mars,1,0,0,0,2019,9,7,2019-09-07,4
T07091902,T,Montmorency,1,0,0,0,2019,9,7,2019-09-07,6
T07091903,T,L'Assomption,0,1,0,0,2019,9,7,2019-09-07,20
T07091904,T,Guy-Concordia,0,1,0,0,2019,9,7,2019-09-07,2
T07091905,T,Angrignon,0,1,0,0,2019,9,7,2019-09-07,3
T07091906,T,Montmorency,1,0,0,0,2019,9,7,2019-09-07,0
T07091907,T,Atwater,0,1,0,0,2019,9,7,2019-09-07,2
T07091908,T,Berri L-2,1,0,0,0,2019,9,7,2019-09-07,0
T07091909,T,Lionel-Groulx,1,0,0,0,2019,9,7,2019-09-07,3
T07091910,T,Garage Angrignon,0,1,0,0,2019,9,7,2019-09-07,0
T07092001,T,Côte-Vertu,1,0,0,0,2020,9,7,2020-09-07,3
